source,driving,frame
/data/fhongac/origDataset/CelebV/Donald_Trump/Image/P_Trump_64689.jpg_0000054394.jpg,/data/fhongac/origDataset/CelebV/Emmanuel_Macron/Image/P_Emmanuel_52119.jpg_0000045662.jpg
/data/fhongac/origDataset/CelebV/Donald_Trump/Image/P_Trump_71373.jpg_0000060863.jpg,/data/fhongac/origDataset/CelebV/Emmanuel_Macron/Image/P_Emmanuel_51698.jpg_0000045241.jpg
/data/fhongac/origDataset/CelebV/Jack_Ma/Image/P_MaYun_75588.jpg_0000059754.jpg,/data/fhongac/origDataset/CelebV/Donald_Trump/Image/P_Trump_8161.jpg_0000006975.jpg
/data/fhongac/origDataset/CelebV/Kathleen/Image/P_Kathleen_35443.jpg_0000035276.jpg,/data/fhongac/origDataset/CelebV/Donald_Trump/Image/P_Trump_65511.jpg_0000055215.jpg
/data/fhongac/origDataset/CelebV/Theresa_May/Image/P_Theresa_18008.jpg_0000013351.jpg,/data/fhongac/origDataset/CelebV/Jack_Ma/Image/P_MaYun_52172.jpg_0000043192.jpg
/data/fhongac/origDataset/CelebV/Kathleen/Image/P_Kathleen_31110.jpg_0000030960.jpg,/data/fhongac/origDataset/CelebV/Donald_Trump/Image/P_Trump_47854.jpg_0000040164.jpg
/data/fhongac/origDataset/CelebV/Emmanuel_Macron/Image/P_Emmanuel_3814.jpg_0000000967.jpg,/data/fhongac/origDataset/CelebV/Jack_Ma/Image/P_MaYun_83113.jpg_0000065888.jpg
/data/fhongac/origDataset/CelebV/Theresa_May/Image/P_Theresa_26097.jpg_0000021104.jpg,/data/fhongac/origDataset/CelebV/Emmanuel_Macron/Image/P_Emmanuel_42871.jpg_0000036566.jpg
/data/fhongac/origDataset/CelebV/Kathleen/Image/P_Kathleen_14095.jpg_0000014023.jpg,/data/fhongac/origDataset/CelebV/Emmanuel_Macron/Image/P_Emmanuel_86244.jpg_0000079138.jpg
/data/fhongac/origDataset/CelebV/Emmanuel_Macron/Image/P_Emmanuel_81038.jpg_0000074186.jpg,/data/fhongac/origDataset/CelebV/Donald_Trump/Image/P_Trump_69640.jpg_0000059144.jpg
/data/fhongac/origDataset/CelebV/Emmanuel_Macron/Image/P_Emmanuel_40534.jpg_0000034259.jpg,/data/fhongac/origDataset/CelebV/Donald_Trump/Image/P_Trump_52158.jpg_0000043805.jpg
